36B3BF,0
36B47F,0
36B60E,0
36B7F9,0
36B818,0
36BD4A,0
36BF62,0
36BF89,96
36C073,0
36C085,0
36C15B,0
36C485,19
36C9CC,12
36CAFC,0
36CCB2,0
36CF71,57
36D136,0
36D1B7,0
36D215,0
36D556,48
36D7BA,0
36D880,183
36D99A,179
36D9EF,0
36DEC9,128
36DF06,69
36E147,0
36E1B0,96
36E525,0
36E637,34
36E64E,0
36E83E,0
36E9BA,0
36EA2F,0
36EACA,0
36ECA4,0
36ECCB,124
36ECF8,144
36EDBC,37
36EF23,80
36EF31,0
36F0BC,0
36F14D,0
36F270,25
36F523,21
36F5C8,0
36F847,32
36FC1A,117
36FC42,0
36FFFE,134
37019C,0
3701A3,19
3702A8,105
370312,0
37034A,0
37048E,0
3704B9,41
37058F,0
370658,20
370996,167
370BD4,0
370E9B,0
371070,0
371B1B,67
371B26,0
371FC4,0
372422,0
3724A0,82
372676,19
37295A,12
372B18,0
372D8F,0
372EB1,0
372FF6,0
37312C,0
373176,0
3732E1,10
373402,32
373813,80
373A7E,0
373D37,16
373E0D,36
373E53,41
373F2F,112
373F8E,0
3741F7,128
374549,0
374599,0
374801,0
374810,0
374A68,0
374A87,0
374AC3,120
374B03,0
374B36,10
374BEF,117
374D6F,18
374D72,0
374E44,0
374EC8,0
37518E,30
3751A7,32
3752FC,16
3755D9,0
3758C9,0
375BA2,79
375F42,14
375F55,0
375FC7,36
3760F8,18
3761ED,0
376665,0
3767F6,32
376932,54
376A4C,0
376D14,0
376EF5,0
376F7A,104
37729A,0
3773C8,51
377537,0
3778CC,39
3779A1,0
377AED,66
377B09,16
377B5B,0
377CB2,16
377D71,0
377DD4,0
377E55,107
378065,0
37807C,124
3780BD,0
3784B2,73
378535,0
378621,16
3788AD,19
378900,58
378A03,0
378A0D,21
378B3F,16
378C15,0
378EDC,0
379011,0
37918F,57
3792B5,0
3792E7,0
3795A7,0
379788,0
3799DE,0
379D54,0
37A04B,0
37A238,0
37A3D7,14
37A4BA,16
37A636,114
37A807,95
37ABFC,0
37ACCC,0
37ADD8,55
37B11F,112
37B365,16
37B578,0
37B6CF,0
37B84A,0
37B873,0
37B983,0
37B9C5,30
37BB95,61
37BCBB,0
37BCF7,16
37BECF,0
37C0E7,0
37C3E4,0
37C3EE,0
37C5DC,0
37C680,0
37C6AC,0
37C789,32
37C83B,0
37CAF7,0
37CCC2,158
37CD87,76
37CE53,14
37D0BC,16
37D2E9,0
37D3FD,0
37D428,0
37D4B1,0
37D51A,0
37D5D3,25
37D8C4,11
37D9E8,18
37DC38,0
37E0C8,120
37E1AD,0
37E27D,0
37E3AC,44
37E66C,0
37E740,28
37E773,0
37E7C4,0
37EB3E,0
37EB3F,16
37EB51,0
37EEF5,24
37F2AE,0
37F47A,0
37F6F7,69
37F7DE,0
37F7EC,16
380091,0
380214,37
38045F,0
3809EC,0
380AE9,0
380B21,0
380B3D,0
380CC0,32
380D42,140
380D5C,0
380F20,100
381007,52
38108E,48
38118C,0
3811BC,0
38125A,0
38156A,0
38156D,49
38156E,30
38169F,31
3816BA,140
38170E,0
38184D,0
381BD3,0
382239,0
382709,104
3828AD,0
3829A0,0
382FAD,0
38322E,90
38323D,47
38328C,75
3834CF,55
3837AA,57
383856,24
383CBD,0
383EA0,0
383F16,0
383F3B,0
3840FB,0
38416A,0
384259,171
38427D,0
3844C0,28
384910,0
384DCD,0
384FB8,0
385068,0
38520C,16
385231,112
38541A,0
385429,13
385719,38
385BCF,73
385E23,0
385E45,100
385E6B,0
385ED7,0
385FAF,0
3860A0,0
386376,178
3864A0,0
3864B4,0
3866BF,0
38671E,0
386B9A,0
386DCD,0
38786B,0
387C9A,0
387D75,111
387E90,0
3880D4,24
3884E9,0
38863D,14
388916,96
388983,112
388A84,0
388ABB,0
388C4E,0
388D2C,0
388F3A,0
389048,100
389248,0
38925B,81
389327,12
38940E,59
389679,0
389704,0
389A65,73
389F34,72
389F61,29
38A03A,0
38A2B7,0
38A466,14
38A656,0
38A6E6,38
38A72A,39
38A73B,102
38A7E5,112
38A8F0,0
38AADD,0
38AB64,0
38AB7F,0
38AF9B,0
38B274,0
38B429,0
38B60D,43
38B630,0
38B846,0
38B8A1,81
38BA37,0
38BB61,19
38BCD8,0
38BE02,0
38C0B4,0
38C135,100
38C19A,0
38C20A,0
38C295,0
38C3BD,0
38C557,55
38C881,114
38C8CE,0
38C913,0
38C967,16
38C993,0
38C9BC,0
38CA10,0
38CA45,0
38CAD7,128
38CB07,50
38CCDA,48
38CE28,0
38D086,0
38D2B3,17
38D512,102
38D5C7,0
38D758,0
38DFDB,32
38DFFE,51
38E17B,42
38E1A0,0
38E47B,0
38E787,128
38E87C,0
38EAE6,34
38ED3F,0
38EE47,0
38EF9A,21
38F16B,0
38F20C,0
38F3EA,0
38F470,0
38F595,121
38F842,50
38F85A,0
38F9FB,0
38FAEB,16
38FC9C,0
38FE72,26
390391,0
39063E,18
390A81,100
390A85,0
390CFC,0
390D18,0
390DD8,0
39101E,0
391054,85
3911C1,16
391276,123
391526,43
3919DD,20
391A90,0
391CB4,0
391CFA,68
392025,0
39205F,0
39218B,0
3921D3,0
3925C6,53
39271C,0
39275A,0
3927CD,0
3927F5,20
392877,53
3928E2,0
392A56,56
392CBF,0
392CDC,37
392DB3,0
392E7C,0
392FDA,94
39336B,0
3936E3,0
393708,0
3939A8,0
393BE5,0
393D35,0
393FDF,132
3940DA,0
3942A1,0
394358,31
394431,191
39453E,0
394694,0
3948DF,0
3948EB,0
3949EC,0
394A84,91
394AD4,13
394B7F,81
394C8F,29
394E70,0
395325,0
395554,0
3955E4,0
3956AF,0
395873,0
395A44,48
395C77,0
395F83,0
395FB6,32
396087,30
396221,59
39659E,112
39688E,92
39697F,30
396B2F,48
396B5C,70
396D03,0
396DB2,24
396E12,38
396FB1,36
397092,43
397111,56
397139,35
3971BD,64
397381,0
3974DA,71
397AA3,169
397AE3,48
397BDC,0
397ECF,35
397F40,36
397F69,0
397FCF,0
398212,24
39823A,0
3982B1,18
398433,33
3988B7,89
398AB7,0
398E4C,20
398EDD,0
3991AB,31
3991B0,144
39961A,16
39988A,0
399A1B,0
399A20,31
399CA7,112
39A19A,39
39A321,0
39A58C,52
39A6C9,37
39A829,0
39A857,107
39A92E,36
39AC3D,0
39AC76,0
39AEE1,0
39B060,84
39B597,0
39B80C,0
39B9B1,45
39BBAC,17
39BE1A,0
39BE29,0
39C083,0
39C3D7,22
39C49D,81
39C944,75
39C9C9,0
39CACA,0
39CBF7,29
39CC32,46
39D17F,29
39D379,114
39D698,0
39D7A2,69
39D7C8,49
39DB21,41
39DBC4,0
39DD3B,0
39DFBE,0
39E367,81
39E46C,52
39E52C,0
39E6FA,112
39E87E,33
39EB40,0
39ECFC,0
39F0C1,0
39F45B,93
39F660,0
39F701,39
39F708,145
39FA6C,0
39FC40,178
39FC44,0
39FF7E,96
39FFFD,0
3A00C8,0
3A0477,64
3A066D,0
3A069F,0
3A0A41,0
3A0B84,30
3A0E38,105
3A0F5D,88
3A107F,48
3A108F,0
3A1131,0
3A1260,20
3A130C,67
3A17A7,40
3A1A26,28
3A1BE1,0
3A1CAC,0
3A24E6,0
3A264E,14
3A2869,41
3A28C0,96
3A2B4A,0
3A2E1B,10
3A2F10,0
3A340B,78
3A3469,0
3A3528,59
3A39A7,0
3A3AE2,17
3A3C7A,48
3A3CE3,0
3A3D31,29
3A3D7F,19
3A3E53,0
3A414C,0
3A4578,53
3A488F,14
3A4A5B,0
3A4B20,0
3A4F58,0
3A5004,67
3A5023,0
3A504C,22
3A542B,0
3A562D,0
3A5746,0
3A575D,96
3A5A02,0
3A5AA8,0
3A5E28,96
3A5FB9,101
3A610F,32
3A6183,0
3A62B7,0
3A64DE,16
3A65C9,0
3A6A72,48
3A6B08,32
3A6B83,34
3A6D02,0
3A7017,36
3A73C1,40
3A7473,27
3A74AB,64
3A74DA,0
3A74FA,78
3A766F,19
3A7854,68
3A7D3F,10
3A7DC2,0
3A7DD1,0
3A806C,0
3A816D,18
3A8170,0
3A8208,23
3A820B,0
3A857C,78
3A8B51,40
3A8CF5,16
3A8F8E,0
3A921A,110
3A92CB,0
3A93C0,24
3A974D,29
3A98AA,0
3A9961,0
3A9C4B,0
3A9EC5,0
3AA215,25
3AA24A,0
3AA266,0
3AA2E0,23
3AA356,0
3AA830,0
3AAD13,0
3AAF2B,15
3AAFA5,91
3AB375,0
3ABADD,102
3ABB84,19
3ABF14,0
3AC189,64
3AC323,110
3AC495,0
3AC4C7,96
3AC527,58
3AC631,0
3AC9EF,21
3ACAE1,112
3ACB3B,0
3ACBE0,112
3ACCE8,157
3ACD4B,0
3AD288,0
3AD789,55
3AD809,74
3ADB00,0
3ADE63,87
3ADF14,28
3AE094,45
3AE396,0
3AE864,32
3AE92B,19
3AE9D8,28
3AEC95,93
3AED96,0
3AF263,38
3AF269,36
3AF477,0
3AF891,0
3AF918,0
3AF96A,34
3AFBC9,0
3AFCD7,0
3AFDA2,0
3AFE0D,0
3B025B,0
3B027F,16
3B0630,27
3B06A4,22
3B06D4,44
3B07FC,0
3B0975,0
3B0B4B,0
3B0B58,74
3B0BA0,16
3B0DA8,105
3B0FAE,74
3B104F,37
3B1319,0
3B157B,31
3B179D,0
3B17A5,0
3B18A7,56
3B18D1,0
3B1B46,32
3B1EB3,120
3B2323,0
3B272E,0
3B2946,0
3B295A,0
3B2981,0
3B2A0A,0
3B2A91,0
3B2BDC,32
3B2C4E,14
3B2F75,0
3B3011,0
3B30DA,40
3B310A,0
3B31BD,0
3B335C,37
3B33B6,0
3B3618,187
3B3990,12
3B3AE5,0
3B3CE9,0
3B3EB2,0
3B3F04,64
3B48EB,0
3B4AD8,0
3B4B19,50
3B4B71,0
3B508B,0
3B5333,0
3B542C,18
3B5528,92
3B56F3,26
3B5778,0
3B5869,0
3B58C1,24
3B598C,0
3B5C8C,16
3B5DB2,0
3B6092,166
3B65D3,0
3B66FF,32
3B68A8,0
3B6A9E,98
3B6C38,14
3B6E83,59
3B70B1,0
3B75BE,96
3B7630,36
3B77C3,0
3B7813,0
3B7B84,0
3B7CF3,46
3B7D2B,105
3B812B,0
3B818F,59
3B8640,82
3B871A,0
3B871C,85
3B8905,0
3B8960,16
3B8A74,0
3B8AB8,11
3B8BED,0
3B8EEB,0
3B8FDC,0
3B9107,29
3B939C,10
3B9503,96
3B96A1,0
3B96E3,54
3B96EC,21
3B9730,146
3B97B7,16
3B9938,0
3B9BCE,0
3B9D9E,34
3BA23E,0
3BA591,64
3BA63A,199
3BA836,0
3BA83B,25
3BAFF7,0
3BB16E,0
3BB29D,80
3BB2E2,0
3BB30F,0
3BB3BB,38
3BB51B,0
3BB602,56
3BB87B,120
3BBC57,18
3BBD51,0
3BBE48,0
3BBEEC,0
3BC080,0
3BC37F,0
3BC3DC,39
3BC659,0
3BC947,14
3BC995,61
3BCC0A,103
3BCC2A,0
3BCF3E,0
3BD188,0
3BD4AD,0
3BD5AF,0
3BD60C,0
3BD729,0
3BD734,0
3BD86A,0
3BDCEC,0
3BDCFA,32
3BDEE1,0
3BE014,88
3BE035,0
3BE0B5,0
3BE1AF,80
3BE1BE,22
3BE292,0
3BE379,0
3BE572,0
3BE5E7,0
3BE790,0
3BE960,0
3BEA40,0
3BEB2E,132
3BED19,32
3BEF21,0
3BF37F,0
3BF61B,16
3BF6CB,0
3BF817,0
3BFC08,0
3BFC39,0
3BFC3E,0
3C0281,48
3C0326,39
3C0AB2,32
3C0D20,0
3C0D4E,0
3C103D,0
3C10FA,0
3C11D2,75
3C120C,0
3C122E,0
3C131F,0
3C148E,0
3C1493,96
3C1E9C,19
3C20FD,20
3C21A0,0
3C25BB,0
3C26DD,131
3C2A27,33
3C2F86,0
3C2FE8,0
3C304D,176
3C36A2,0
3C376D,0
3C380F,0
3C39C6,11
3C3A6A,0
3C3CB9,0
3C3D7F,96
3C3F55,0
3C4056,0
3C43BC,0
3C450E,0
3C47F9,130
3C4807,0
3C48A2,34
3C48C5,0
3C498D,37
3C4CF5,0
3C4D7A,26
3C4E06,0
3C4E5B,78
3C4EEC,0
3C4F8A,56
3C4FFD,0
3C52D3,0
3C54DA,0
3C568C,15
3C581D,84
3C5887,0
3C59A7,0
3C5C5E,0
3C5E27,0
3C60B2,0
3C6419,0
3C64D6,50
3C651C,98
3C65B2,0
3C68C9,16
3C6913,165
3C6925,0
3C6C53,0
3C6EFC,56
3C6F90,0
3C706D,0
3C7265,0
3C7542,0
3C79B5,39
3C7D82,0
3C81BD,0
3C839E,0
3C83DF,0
3C8900,45
3C8907,0
3C89DD,0
3C8A04,0
3C8C22,96
3C8E27,0
3C9016,190
3C909A,49
3C9588,0
3C9B4E,0
3C9B5F,0
3C9B93,146
3C9DE6,23
3CA04A,0
3CA2FC,162
3CA4E9,0
3CA5A6,111
3CA7DC,43
3CA803,51
3CA80A,105
3CAC0A,0
3CAECB,0
3CB138,0
3CB201,0
3CB274,140
3CB52E,41
3CB54F,51
3CB583,53
3CB77D,30
3CB976,102
3CB9E1,0
3CBBDF,16
3CBDA1,71
3CBEE7,62
3CBF9E,73
3CC08F,92
3CC0FB,0
3CC6B1,0
3CC799,31
3CC82C,32
3CCBAA,0
3CCE91,16
3CCF8D,30
3CD081,14
3CD139,0
3CD16F,0
3CD2D7,75
3CD803,32
3CDAC7,32
3CDD1A,53
3CDF40,32
3CE218,101
3CE25A,0
3CE268,0
3CE2C4,0
3CE2F9,0
3CE339,59
3CE40F,0
3CE576,0
3CE6FF,14
3CE7B3,0
3CE91F,0
3CE97E,192
3CEB63,0
3CED3D,50
3CEE2E,0
3CF0EA,44
3CF11A,0
3CF771,11
3CFB81,40
3CFD3C,97
3CFF08,14
3CFF20,84
3D00BC,0
3D0282,14
3D060D,51
3D0B76,20
3D0E20,13
3D1674,0
3D16AD,0
3D1AAA,116
3D1B94,0
3D1F65,31
3D2072,0
3D20D1,0
3D22B3,109
3D26D8,84
3D2745,0
3D2A67,0
3D2D7D,62
3D2ED8,0
3D2F34,0
3D2FD4,90
3D3057,74
3D30F3,0
3D3129,0
3D34F8,11
3D369E,0
3D3A3C,0
3D3A57,42
3D3ED8,25
3D3EDD,0
3D3FEE,61
3D423C,33
3D4310,76
3D4350,22
3D43DE,0
3D45E5,0
3D47C3,37
3D4A83,0
3D4AA0,0
3D4D8C,0
3D4F28,18
3D5129,48
3D52E8,32
3D5843,0
3D5A5D,0
3D5B6A,96
3D5BE3,0
3D5CE8,38
3D5D26,0
3D5D3B,0
3D5DCB,0
3D603F,0
3D63FE,0
3D68A5,0
3D6A6A,0
3D6A7B,0
3D6CBC,0
3D6EEF,0
3D7015,0
3D70BA,128
3D7276,0
3D7345,0
3D7546,70
3D7725,0
3D776A,55
3D7AA7,0
3D7B8F,0
3D7CF6,0
3D83F2,43
3D8542,77
3D854F,104
3D86FC,0
3D8914,0
3D8CD6,21
3D8DC4,0
3D8E7B,20
3D8EF9,115
3D90CB,0
3D9A9F,18
3D9ABA,59
3D9C4C,0
3D9D25,0
3D9F1E,26
3DA010,0
3DA2B5,48
3DA304,132
3DAB58,0
3DAE05,16
3DAE0A,64
3DAE2E,0
3DB036,16
3DB0B9,18
3DB330,0
3DB39D,0
3DB4D7,0
3DB5A9,45
3DB617,0
3DB9B6,32
3DBB6E,28
3DBD72,0
3DBEF4,0
3DBF3C,0
3DC254,168
3DC464,34
3DC542,0
3DC76F,0
3DC80A,64
3DCACA,0
3DCC7B,113
3DCCEA,0
3DCCEF,0
3DCE56,0
3DCE92,0
3DD007,76
3DD0C5,55
3DD5D3,0
3DD6EF,0
3DD80C,0
3DD891,0
3DD93C,32
3DD9A0,0
3DDD90,17
3DDD92,0
3DDDBF,52
3DE2C5,15
3DE3B3,23
3DE539,64
3DE547,0
3DE633,0
3DE808,36
3DE830,144
3DEB9F,0
3DEBFB,16
3DEC00,0
3DEF01,0
3DEF82,58
3DF472,0
3DF5D6,0
3DF767,60
3DF790,0
3DF7E3,30
3DF911,66
3DF9E0,0
3DFA21,128
3DFB08,0
3DFC8F,0
3DFFE2,0
3E00B9,0
3E02EA,0
3E0347,0
3E073E,0
3E0895,67
3E0978,0
3E0D77,0
3E0D88,62
3E0D91,0
3E0E98,100
3E0F09,0
3E0FBE,0
3E101E,0
3E124E,0
3E129B,66
3E174B,52
3E1814,0
3E23FF,44
3E24C2,0
3E2620,0
3E2849,0
3E2878,15
3E2C22,14
3E2CBF,0
3E2CC6,0
3E2E8C,0
3E305E,56
3E306D,181
3E32E2,0
3E338E,41
3E347B,0
3E3572,133
3E3CD8,13
3E3DBE,0
3E3E69,0
3E3E84,0
3E4014,0
3E41D2,0
3E42B6,0
3E4D28,55
3E4E3B,0
3E5151,24
3E5505,128
3E5616,0
3E56E4,0
3E5829,0
3E593C,64
3E5986,0
3E5AF0,144
3E5AFE,85
3E5D45,27
3E5E19,0
3E6297,112
3E62DB,199
3E636E,48
3E64C9,0
3E66A1,172
3E6888,93
3E6A7A,0
3E6A8B,0
3E6AA0,0
3E6BAD,33
3E6BD8,0
3E6C56,0
3E6CAE,23
3E6E33,131
3E70A9,21
3E70FF,0
3E717B,0
3E7368,15
3E750B,0
3E75FA,36
3E7612,0
3E77F9,144
3E78C3,0
3E794B,129
3E79B6,13
3E7BBE,0
3E7DF4,0
3E8295,0
3E8475,0
3E86B7,135
3E8D51,15
3E8D6F,0
3E8DC9,0
3E918E,0
3E927D,80
3E954F,162
3E9653,80
3E96AF,0
3E97BF,88
3E989E,64
3E98D6,30
3E9959,0
3E9C33,71
3E9FAC,0
3EA072,0
3EA155,61
3EA1E4,0
3EA37A,158
3EA432,94
3EA75C,135
3EA80A,0
3EA9C4,100
3EAC51,0
3EAD17,200
3EADD5,0
3EB02A,37
3EB1F2,93
3EB21D,26
3EB32E,0
3EB341,16
3EB607,0
3EB639,34
3EB730,58
3EB931,68
3EBA6C,0
3EBCE9,64
3EBD0A,0
3EBED3,0
3EBFED,57
3EC1D5,0
3EC2E7,0
3EC4D4,53
3EC4E4,96
3EC5D1,36
3EC8DB,0
3EC9D7,55
3ECBC8,116
3ECEED,0
3ED0EE,0
3ED2BE,0
3ED2DB,0
3ED427,0
3ED67E,16
3ED7EE,0
3ED8E1,0
3ED92C,75
3EDA29,144
3EDA2D,0
3EDA5E,0
3EDB2D,34
3EDB4B,40
3EDCA2,76
3EDE3A,132
3EE142,0
3EE357,0
3EE400,47
3EE4D1,0
3EE58D,0
3EE5FD,68
3EE61D,0
3EEA34,49
3EEDAA,0
3EEE4F,0
3EEF50,78
3EF318,128
3EF543,0
3EF6DB,0
3EF868,39
3EFA24,0
3EFD1E,0
3EFDA0,38
3EFFC6,33
3F01EE,0
3F0544,0
3F05CB,106
3F05DB,95
3F05E8,39
3F0692,0
3F077A,24
3F0A44,18
3F0EE7,28
3F0F70,0
3F1505,70
3F1711,0
3F1904,0
3F1955,144
3F1A1A,12
3F1E38,148
3F1E83,0
3F1F28,0
3F1FF5,0
3F205A,40
3F226D,13
3F22C3,176
3F2376,0
3F2448,0
3F27C8,91
3F2BFB,32
3F2C07,51
3F2C86,35
3F2E16,0
3F2F5D,133
3F2F73,0
3F30D0,57
3F31B2,102
3F32BC,0
3F3355,0
3F35DE,0
3F3C71,45
3F3DA1,0
3F3F14,0
3F400E,0
3F4074,32
3F411A,21
3F4145,0
3F4206,52
3F4262,37
3F42D3,37
3F45B6,0
3F46FB,29
3F47E3,0
3F4AE7,0
3F4B00,0
3F4B9B,0
3F4FA0,32
3F509E,45
3F5233,0
3F537F,0
3F54E6,64
3F5871,31
3F59F8,0
3F5B3D,0
3F5B96,32
3F5E68,80
3F61E8,86
3F6227,112
3F6260,0
3F62E9,159
3F6399,0
3F66A6,23
3F67BA,119
3F684C,0
3F6940,32
3F69A9,0
3F6DEC,93
3F6DF7,20
3F6E46,13
3F7017,20
3F7038,0
3F707A,0
3F7396,0
3F74AF,82
3F791B,0
3F7A53,0
3F7BB5,111
3F7D99,69
3F7EA0,0
3F7EF4,0
3F7FA7,0
3F8010,26
3F854B,0
3F8587,0
3F866E,0
3F86F3,16
3F8861,0
3F88ED,0
3F8A4B,0
3F8B74,0
3F8F3A,0
3F90B9,21
3F9170,0
3F92E3,0
3F942C,0
3F9512,43
3F9623,16
3F9742,0
3F987B,72
3F98B6,0
3F9C38,163
3F9F6D,10
3F9FBA,98
3F9FBD,0
3F9FBE,14
3F9FD5,18
3FA0FB,0
3FA10D,59
3FA17F,0
3FA31D,0
3FA4FB,44
3FA67F,0
3FA81D,34
3FA9D2,83
3FAA40,22
3FAAD0,59
3FAB59,35
3FACBE,71
3FACEF,0
3FAD19,0
3FAED7,0
3FB182,0
3FB184,24
3FB373,0
3FB458,53
3FB5F1,0
3FB877,16
3FBD7A,39
3FC020,0
3FC28B,0
3FC41F,112
3FC5D1,64
3FC5F7,32
3FC72E,78
3FC76E,0
3FCBD3,64
3FD07D,40
3FD24C,0
3FD2A8,49
3FD30A,0
3FD410,20
3FD75B,0
3FDA5A,69
3FDC05,0
3FDF4A,0
3FE00A,24
3FE149,117
3FE30B,51
3FE375,0
3FE668,60
3FE8A6,0
3FE8F9,0
3FEADD,0
3FEDDE,107
3FEEB5,169
3FF111,0
3FF213,0
3FF3E9,0
3FF40B,0
3FF532,0
3FF655,16
3FFA53,144
3FFB31,0
3FFB80,44
3FFD66,81
3FFE56,0
3FFF6B,0
3FFFF0,112
4000D0,24
400226,101
40028F,11
400383,140
400644,0
400B80,32
401054,12
401060,63
401080,32
4011B4,0
4013C3,80
401521,0
4015A9,0
4016E6,0
4017DC,99
401860,17
401B5D,20
401D30,28
402080,48
402088,81
402090,0
4020A0,59
4020C0,35
4020DF,118
4021D0,26
4025EE,24
40274F,34
4029C5,0
402AA1,80
402B2E,82
402B62,48
402C84,26
402E72,0
403080,35
403095,53
4030E0,36
4031B9,0
40339D,82
4034FA,161
403631,0
4037B8,0
403914,0
403955,23
403994,39
403B9A,0
403C43,0
403D16,12
403F31,39
404090,0
4040C0,32
4040D0,0
4040DF,37
40437B,42
4045E7,0
404643,62
404728,0
404E40,31
404EEA,23
404F5B,129
405000,73
405060,20
405080,21
4050A0,0
4050DF,41
40517F,0
40529F,0
405401,15
4058BB,13
405B92,0
405B94,0
405BB7,133
405CA8,43
405D0D,0
405D92,0
405DCA,0
405DD1,0
405E94,0
405F10,0
405F17,144
405F8E,144
405FB4,64
406000,15
406010,0
406020,150
406040,0
406051,16
406070,0
406090,18
4060F0,40
4061BE,144
4061C4,0
4064E2,93
4064E3,61
4065B8,54
4065F0,35
406C11,22
406C38,97
406D9B,0
406DC9,109
406E48,26
406E86,0
406FBA,57
406FFE,0
407000,54
407020,96
407040,81
407060,0
407080,59
4070A0,42
4070C0,80
4070E0,0
407408,0
407453,38
4074D0,0
40751C,0
40777E,0
4077D3,0
4078AC,23
407CB4,0
407D24,112
407D25,0
407F6B,94
407FF7,38
408080,0
4080B0,0
4080D0,96
4081F6,0
408266,0
4082D7,0
4084D9,23
408527,16
40881F,35
4089EA,32
408BEB,24
409000,73
409060,0
409080,38
4090A0,44
409145,0
4097DC,64
409970,0
409D6F,31
409D75,0
409F30,16
40A050,0
40A060,114
40A090,0
40A0A0,82
40A0D0,35
40A0EA,51
40A11D,0
40A1F8,13
40A34C,19
40A3E5,0
40A620,0
40A662,39
40A7D5,0
40A8A6,0
40A911,78
40A972,0
40AB15,0
40AE32,0
40AF95,134
40B001,96
40B01E,0
40B020,48
40B080,30
40B095,0
40B0C0,90
40B2DE,0
40B59D,15
40B6D6,92
40B84D,0
40B953,90
40BA77,13
40BCE0,32
40BDB8,65
40C011,0
40C040,40
40C090,0
40C0E0,47
40C34C,0
40C69F,0
40C7C7,0
40CAA9,0
40CBEE,0
40CE40,80
40CEBB,164
40CFA0,14
40D001,39
40D021,11
40D0E0,23
40D14A,0
40D14F,0
40D169,0
40D207,0
40D35C,0
40D3DA,17
40D3F3,78
40D43A,21
40D607,0
40D9DB,48
40DB33,0
40DD22,77
40DE9B,66
40DF11,0
40DF20,124
40DFDF,210
40E000,15
40E050,0
40E057,48
40E064,0
40E080,116
40E12A,48
40E1D3,17
40E399,74
40E4CF,41
40E52D,64
40E6CE,0
40E9E9,0
40EA4E,0
40EC6F,0
40EF89,0
40EFA0,36
40F000,82
40F040,71
40F059,23
40F060,21
40F0E0,0
40F14F,53
40F1F0,16
40F26D,0
40F27A,117
40F4EB,0
40F546,0
40F5C0,0
40F5CE,23
40F92C,80
40FD0B,0
40FD62,0
40FEDE,117
410163,0
4101A0,83
4101E0,93
41088F,0
410939,0
410CE6,54
410EC7,27
4110C0,58
411273,72
4112AA,0
411551,0
411597,0
41165C,0
41185D,17
411A5C,0
411A9B,15
411CE0,80
411CFE,0
411E07,96
411E95,0
4121A0,108
4121B5,58
4121CE,0
4122F8,112
4123FE,27
4125BE,0
412865,0
412B0B,62
412B8E,0
412C1C,0
412FFC,0
41303C,117
4131A0,0
413343,10
41338B,45
4133D4,13
413506,0
41362A,0
4137BC,21
41395E,0
413975,0
413A1F,0
413AA8,0
413B4A,0
413B50,0
413E13,15
413E60,122
413F60,70
414170,0
4141A0,70
4141CC,0
414325,0
414767,0
414A40,0
414B37,14
414DA3,0
415040,0
415205,0
415231,0
41552E,0
4156EE,0
415873,0
4159A8,0
4159F5,57
415B94,0
415C04,69
415E16,27
415FCE,0
4160C1,40
4160D0,27
416119,0
416161,130
4161A0,105
4164F7,32
4165F7,0
4168F3,0
4169CA,0
416A9E,0
416CA1,16
416D6A,0
416D9A,0
416E8A,0
416E95,15
41753A,48
4177AF,91
4178C7,44
4178F3,0
417983,24
417A4D,0
417CC7,0
417D50,0
417DB1,0
417F81,56
418021,75
418061,94
4181F6,28
41835B,0
418382,0
4185C5,0
418B71,40
418DA0,0
418DE7,0
418F4A,16
4190C0,35
419127,0
41917B,0
4192EE,0
41960C,0
419A6F,0
419B15,0
419CCF,0
419E6F,66
41A021,115
41A0E0,112
41A233,19
41A3C7,14
41A44C,0
41A7E7,0
41A862,26
41A909,0
41A9D6,18
41AA95,43
41AB85,46
41AC27,66
41AD59,32
41B060,11
41B0E0,31
41B208,32
41B2D7,0
41B4AB,0
41B56A,112
41B5D5,76
41B74D,0
41B925,0
41B92E,0
41BC14,0
41BCC0,0
41C021,77
41C051,0
41C061,53
41C070,77
41C0A0,93
41C0C0,0
41C0D0,0
41C0E0,51
41C0F0,0
41C28A,0
41C3FC,77
41C4B1,0
41C729,50
41CA54,0
41CA9F,103
41CAAA,17
41CAED,0
41CC3B,0
41CFC6,0
41D080,73
41D147,0
41D423,79
41D846,179
41D87C,69
41D99D,0
41DF7D,66
41DF90,0
41E061,85
41E095,60
41E0A0,121
41E0D0,61
41E0F0,0
41E1DD,78
41E3BB,35
41E3BC,0
41E621,140
41E71B,0
41E969,16
41EA08,0
41EF15,17
41EF25,0
41F3C7,0
41F493,48
41F4EB,28
41F76A,51
41F864,96
41FA73,148
41FA9C,0
41FB70,121
41FBE5,15
41FDEE,0
41FEF5,0
41FF83,100
420121,0
420171,0
4202ED,151
42066F,27
420720,0
420973,0
4209BE,0
420A56,0
420C00,22
420E86,112
420ECB,172
421093,67
42124E,64
4214B3,25
4214BD,16
421605,55
4216B3,0
42173E,21
42182A,0
421B54,192
421F6A,26
422487,0
4225C4,38
422870,16
422883,0
4229DD,0
422C6A,0
422CE2,0
422DED,38
422FAA,0
42318C,112
423601,0
4236E9,0
4236F1,14
423A3C,0
423A89,0
423D65,64
42401C,129
42408D,38
42432A,0
424458,0
42453B,23
424711,0
424959,29
4249C3,0
424E43,120
4253A8,0
425430,0
4254FA,68
4255C3,0
425701,0
42585D,54
42596B,54
425A04,0
425AA5,44
425D9D,15
425FDF,66
42603A,0
